owners_number,pts,year,price,with_nds,is_oficial,city,parents_ids_len,mileage,state_not_beaten,images_count,cylinder_amount,cylinder_order,displacement,engine,gear,horse_power,mark,model_info,moto_type,stroke_amount,transmission
2,ORIGINAL,2016,900000,False,False,Москва,6,27535,True,10,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,160.0,BMW,S_1000_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,1600000,False,False,Железнодорожный,7,65700,True,6,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_RT,TOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2001,500000,False,False,Москва,6,32000,True,8,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,110.0,Honda,CBR_600_F,SPORTBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2007,590000,False,False,Саранск,7,54000,True,11,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,185.0,Suzuki,GSX_R_1000,SUPERSPORT,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2007,700000,False,False,Подольск,7,76000,True,9,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,98.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2011,592830,False,False,Минск,6,80000,True,9,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,110.0,BMW,R_1200_RT,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,640000,False,False,Санкт-Петербург,6,8000,True,3,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,48.0,Honda,CTX_700,CRUISER,,TRANSMISSION_5
4,ORIGINAL,2013,300000,False,False,Карпинск,7,20000,True,6,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,82.0,Stels,600_BENELLI,,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,2800000,False,False,Москва,6,63136,True,10,,,1900,,Not_info,106.0,Harley-Davidson,CVO_LIMITED,,,
1,ORIGINAL,2007,410000,False,False,Ульяновка,8,10360,True,10,CYLINDERS_2,LINE,800,INJECTOR,BELT,85.0,BMW,F_800_S,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2001,333857,False,False,Бобруйск,6,51000,True,23,CYLINDERS_2,,750,,CHAIN,,Honda,XRV,,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,1500000,False,False,Москва,6,24723,True,7,,,990,,Not_info,95.0,Honda,CRF_1000L_AFRICA_TWIN,,,
1,ORIGINAL,2013,440000,False,False,Екатеринбург,7,29949,True,7,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,22.0,Honda,CRF_250M,SUPERMOTARD,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2006,550000,False,False,Москва,6,48279,True,4,CYLINDERS_4,V_TYPE,800,INJECTOR,CHAIN,109.0,Honda,VFR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,55000,False,False,Екатеринбург,7,30,True,9,CYLINDERS_1,,50,CARBURETOR,CHAIN,3.0,YCF,YCF_50,CHILDISH,STROKES_4,VARIATOR
2,ORIGINAL,2018,410000,False,False,Горки Ленинские,8,16000,True,11,CYLINDERS_1,,313,INJECTOR,CHAIN,34.0,BMW,G_310_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,475000,False,False,Санкт-Петербург,6,21000,True,14,CYLINDERS_2,V_TYPE,800,INJECTOR,CARDAN,52.0,Suzuki,BOULEVARD_M50,CRUISER,,TRANSMISSION_6
1,ORIGINAL,2016,1299000,False,False,Самара,7,3200,True,4,CYLINDERS_3,,1200,INJECTOR,CARDAN,139.0,Triumph,TIGER_EXPLORER,TOURISM,,TRANSMISSION_6
2,ORIGINAL,2016,1235000,False,False,Москва,6,26000,True,10,CYLINDERS_2,V_TYPE,1200,INJECTOR,CHAIN,152.0,Ducati,MULTISTRADA_1200,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,1390000,False,False,Москва,6,17400,True,8,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,84.0,Harley-Davidson,_STREET_GLIDE,CRUISER,STROKES_4,TRANSMISSION_6_FORWARD_AND_BACK
2,ORIGINAL,2011,343218,False,False,Минск,6,25600,True,8,CYLINDERS_4,LINE,1255,INJECTOR,CHAIN,100.0,Suzuki,GSX_1250_FA,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2006,350000,False,False,Москва,6,28000,True,13,,,700,,Not_info,72.0,Ducati,MONSTER_695,NAKEDBIKE,,TRANSMISSION_6
1,ORIGINAL,2012,870000,True,False,Москва,6,47700,True,6,CYLINDERS_2,V_TYPE,1200,,CHAIN,160.0,Ducati,MULTISTRADA_1200,TOURIST_ENDURO,,TRANSMISSION_6
2,ORIGINAL,2000,850000,False,False,Москва,6,30000,True,13,CYLINDERS_4,V_TYPE,1300,CARBURETOR,CARDAN,98.0,Yamaha,XVZ_1300,CRUISER,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2019,2390000,False,False,Подольск,7,13866,True,13,CYLINDERS_2,OPPOSITE,1250,INJECTOR,CARDAN,136.0,BMW,R_1250_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2012,1400000,False,False,Королёв,7,37000,True,5,,,1600,INJECTOR,CARDAN,,BMW,K_1600_GTL,TOURISM,,
1,ORIGINAL,2007,440000,False,False,Екатеринбург,7,28457,True,7,CYLINDERS_1,LINE,250,CARBURETOR,CHAIN,21.0,Yamaha,XT_250_SEROW,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,720000,False,False,Челябинск,7,1274,True,13,CYLINDERS_1,,373,INJECTOR,CHAIN,44.0,Husqvarna,SVARTPILEN_401,ROAD,,TRANSMISSION_6
3,DUPLICATE,2008,110000,False,False,Балашиха,7,8500,True,8,CYLINDERS_2,V_TYPE,250,CARBURETOR,CHAIN,25.0,Lifan,LF250_B,CHOPPER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2001,500000,False,False,Омск,7,33000,True,5,CYLINDERS_2,V_TYPE,1602,CARBURETOR,BELT,63.0,Yamaha,XV_1600_A_WILD_STAR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2006,470000,False,False,Москва,6,39000,True,7,CYLINDERS_2,V_TYPE,1100,INJECTOR,CARDAN,91.0,Moto Guzzi,BREVA_1100,SPORTTOURISM,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2013,550000,False,False,Саратов,7,28378,True,21,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,72.0,Kawasaki,ER_6N,NAKEDBIKE,,TRANSMISSION_6
3,ORIGINAL,2007,680000,False,False,Москва,6,80000,True,21,CYLINDERS_4,LINE,1400,INJECTOR,CHAIN,190.0,Kawasaki,ZZR_1400,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,575000,False,False,Владивосток,7,49370,True,19,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,,BMW,F_800_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2008,695000,False,False,Санкт-Петербург,6,55000,True,10,CYLINDERS_2,V_TYPE,1854,INJECTOR,BELT,100.0,Yamaha,XV1900,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2011,980000,False,False,Новороссийск,7,71000,True,12,CYLINDERS_2,V_TYPE,1200,INJECTOR,CARDAN,110.0,Yamaha,XT_1200Z_SUPER_TENERE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2019,1550000,False,False,Москва,6,15600,True,14,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,160.0,BMW,S_1000_XR,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,950000,False,False,Липецк,7,70000,True,21,CYLINDERS_3,LINE,1200,INJECTOR,CARDAN,140.0,Triumph,TIGER_EXPLORER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2009,750000,False,False,Красноярск,7,124600,True,9,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,110.0,BMW,R_1200_GS,,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2011,720000,False,False,Волгоград,7,6900,True,14,CYLINDERS_2,LINE,865,INJECTOR,CHAIN,68.0,Triumph,THRUXTON,CLASSIC,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2008,1000000,False,False,Ярославль,7,47604,True,4,CYLINDERS_2,V_TYPE,1584,,BELT,71.0,Harley-Davidson,SOFTAIL_DELUXE,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,970000,False,False,Москва,6,6500,True,14,CYLINDERS_2,V_TYPE,1050,CARBURETOR,CHAIN,95.0,KTM,1050_ADVENTURE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,699900,False,False,Москва,6,6,True,7,CYLINDERS_1,,390,INJECTOR,CHAIN,44.0,KTM,390_DUKE,NAKEDBIKE,,TRANSMISSION_6
1,ORIGINAL,2014,355698,False,False,Минск,6,2700,True,9,CYLINDERS_1,LINE,400,CARBURETOR,CHAIN,40.0,Suzuki,DR_Z_400,CROSS_COUNTRY,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2014,2500000,False,False,Москва,6,20000,True,10,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,215.0,BMW,S_1000_RR,SPORTBIKE,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2014,999000,False,False,Москва,6,62500,True,3,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,390000,False,False,Владивосток,7,48999,True,39,,,400,,Not_info,,Honda,400X,ROAD,,
1,ORIGINAL,2014,355000,False,False,Москва,6,11186,True,12,CYLINDERS_2,V_TYPE,248,INJECTOR,CHAIN,24.0,Suzuki,GW_250,ROAD,STROKES_4,TRANSMISSION_6
4,DUPLICATE,2016,680000,False,False,Ростов-на-Дону,7,11000,True,18,,,800,INJECTOR,CHAIN,90.0,BMW,F_800_R,NAKEDBIKE,,
4,ORIGINAL,2006,559900,False,False,Иркутск,7,26000,True,30,CYLINDERS_4,LINE,1352,INJECTOR,CHAIN,190.0,Kawasaki,ZZR_1400,SPORTTOURISM,,TRANSMISSION_6
1,ORIGINAL,2019,2490000,False,False,Москва,6,13916,True,7,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,207.0,BMW,S_1000_RR,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,500000,False,False,Москва,6,16026,True,5,,,1100,,Not_info,,Ducati,HYPERMOTARD,,,
2,ORIGINAL,2014,990000,False,False,Обнинск,7,9000,True,16,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_R,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2014,600000,False,False,Тольятти,7,6600,True,9,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,77.0,Yamaha,XJ6,ROAD,STROKES_4,
1,ORIGINAL,2009,385000,False,False,Тында,7,5800,True,2,CYLINDERS_1,LINE,650,CARBURETOR,CHAIN,42.0,Honda,XR650,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_5
4,ORIGINAL,1997,250000,False,False,Труновское,8,52000,True,11,CYLINDERS_4,,1000,CARBURETOR,CARDAN,97.0,Kawasaki,1000_GTR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,138268,False,False,Москва,6,440,True,12,CYLINDERS_1,,233,CARBURETOR,CHAIN,15.0,Omaks Motors,XY250,SUPERSPORT,STROKES_4,
1,ORIGINAL,2021,2777000,False,False,Москва,6,2352,True,14,CYLINDERS_2,,955,,CHAIN,150.0,Ducati,PANIGALE_V2,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2010,800000,False,False,Ачинск,7,48000,True,4,CYLINDERS_4,V_TYPE,1200,INJECTOR,CARDAN,173.0,Honda,VFR_1200,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,845000,False,False,Владивосток,7,7855,True,24,,,1000,INJECTOR,CHAIN,,Honda,CBF1000,SPORTTOURISM,STROKES_4,
1,ORIGINAL,2006,340000,False,False,Уфа,7,34017,True,6,CYLINDERS_4,LINE,399,INJECTOR,CHAIN,53.0,Suzuki,GSR_400,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,2950000,False,False,Москва,6,3062,True,18,CYLINDERS_2,V_TYPE,1690,TURBO,BELT,87.0,Harley-Davidson,ELECTRA_GLIDE_,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,1500000,False,False,Москва,6,17800,True,12,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,520000,False,False,Москва,6,1378,True,5,,,250,,Not_info,26.0,Honda,CBR_300,,,
1,ORIGINAL,2021,200000,False,False,Москва,6,220,True,11,CYLINDERS_1,LINE,300,CARBURETOR,CHAIN,28.0,Minsk (Минск),C4_300,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2007,435000,False,False,Владивосток,7,11722,True,19,,,250,CARBURETOR,CHAIN,,Suzuki,DJEBEL_250,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,849000,False,True,Москва,6,1,True,5,CYLINDERS_2,LINE,321,INJECTOR,CHAIN,42.0,Yamaha,MT_03,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2006,440000,False,False,Москва,6,48000,True,9,,,800,INJECTOR,BELT,85.0,BMW,F_800_S,,,
1,ORIGINAL,2014,75000,False,False,Истра,7,5072,True,8,CYLINDERS_1,V_TYPE,225,CARBURETOR,CHAIN,16.0,Stels,FLEX_250,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2011,470000,False,False,Минск,6,10000,True,7,CYLINDERS_4,V_TYPE,600,INJECTOR,CHAIN,125.0,Suzuki,GSX_R_600,SUPERSPORT,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2018,450000,False,False,Москва,6,6000,True,15,CYLINDERS_1,,310,INJECTOR,CHAIN,34.0,BMW,G_310_GS,TOURIST_ENDURO,,
1,ORIGINAL,2021,3000000,False,False,Москва,6,1500,True,11,,,750,,Not_info,58.0,Honda,NC_750_X,,,AUTOMATIC
2,ORIGINAL,2018,2250000,False,False,Москва,6,8700,True,9,CYLINDERS_4,,1103,,Not_info,214.0,Ducati,PANIGALE_V4,SUPERSPORT,,
1,ORIGINAL,2017,1500000,False,False,Санкт-Петербург,6,1700,True,8,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,199.0,BMW,S_1000_RR,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,365000,False,False,Москва,6,35000,True,8,CYLINDERS_2,,399,INJECTOR,CHAIN,44.0,Kawasaki,ER_4,SPORTTOURISM,,TRANSMISSION_6
2,ORIGINAL,2011,1700000,False,False,Краснодар,7,8029,True,9,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,78.0,Harley-Davidson,SOFTAIL_SLIM,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2008,450000,False,True,Владивосток,7,23265,True,14,CYLINDERS_2,V_TYPE,653,INJECTOR,CHAIN,63.0,KTM,690_DUKE,ROAD,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2017,727727,False,False,Москва,6,27000,True,14,CYLINDERS_2,V_TYPE,797,INJECTOR,Not_info,75.0,Ducati,MONSTER_797,NAKEDBIKE,STROKES_4,
3,ORIGINAL,2013,740000,False,False,Санкт-Петербург,6,20120,True,7,,,1585,INJECTOR,BELT,76.0,Harley-Davidson,FXDB_STREET_BOB,,,
3,ORIGINAL,2005,1000000,False,False,Саратов,7,18000,True,12,,,1800,INJECTOR,CARDAN,106.0,Honda,VTX_,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2000,310000,True,False,Санкт-Петербург,6,25000,True,1,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,127.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,480000,False,False,Сургут,7,13000,True,7,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,23.0,Honda,CRF_250L,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,850000,False,False,Петровское,7,33824,True,16,,,800,,BELT,90.0,BMW,F_800_GT,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,1766008,False,False,Минск,6,9260,True,6,CYLINDERS_4,V_TYPE,1103,INJECTOR,CHAIN,214.0,Ducati,PANIGALE_V4,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2022,180000,False,False,Москва,6,1,True,4,CYLINDERS_2,V_TYPE,250,INJECTOR,CHAIN,21.0,Другие,MOTOCIKLI,CROSS,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2013,1350000,False,False,Химки,7,23500,True,19,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,125.0,Suzuki,INTRUDER_M1800R,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2020,1160000,False,False,Воронеж,7,56,True,4,,,883,INJECTOR,BELT,52.0,Harley-Davidson,XLH_883,CHOPPER,STROKES_4,
1,ORIGINAL,2014,595000,False,False,Владивосток,7,39167,True,6,,,750,INJECTOR,CHAIN,,Honda,VT_750,CRUISER,STROKES_4,
4,ORIGINAL,2004,430000,False,False,Качканар,7,43000,True,19,CYLINDERS_4,LINE,1300,CARBURETOR,CHAIN,106.0,Yamaha,XJR_1300,CLASSIC,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2000,550000,False,False,Санкт-Петербург,6,20000,True,13,CYLINDERS_4,LINE,1300,CARBURETOR,CHAIN,100.0,Honda,X4,ROAD,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2003,369000,False,False,Сыктывкар,7,27000,True,20,CYLINDERS_2,V_TYPE,997,INJECTOR,CHAIN,113.0,Aprilia,RST_1000,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,600000,True,False,Малые Дербеты,8,29000,True,8,CYLINDERS_2,V_TYPE,1500,INJECTOR,CARDAN,67.0,Suzuki,BOULEVARD_C90,CRUISER,STROKES_4,TRANSMISSION_5
4,DUPLICATE,2004,360000,False,False,Санкт-Петербург,6,76000,True,7,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,123.0,Suzuki,GSX_R_600,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2006,840000,False,False,Москва,6,83000,True,14,CYLINDERS_4,LINE,1200,INJECTOR,CARDAN,116.0,BMW,K_1200_LT,CRUISER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2015,873000,False,False,Москва,6,32000,True,13,,,798,INJECTOR,Not_info,85.0,BMW,F_800_GS,TOURIST_ENDURO,STROKES_4,
1,ORIGINAL,2010,499000,False,False,Сириус,7,107000,True,8,CYLINDERS_2,,798,INJECTOR,Not_info,70.0,BMW,F_650_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,725000,False,False,Владивосток,7,42579,True,21,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,,BMW,R_1200_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,1030000,False,False,Алапаевск,7,114000,True,14,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2012,660000,False,False,Москва,6,46000,True,3,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,103.0,Honda,CB_600,NAKEDBIKE,,TRANSMISSION_6
2,ORIGINAL,2004,340000,False,False,Санкт-Петербург,6,24000,True,6,CYLINDERS_2,V_TYPE,1000,INJECTOR,CHAIN,84.0,Ducati,MULTISTRADA,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,1600000,False,False,Москва,6,18000,True,5,CYLINDERS_2,V_TYPE,1200,INJECTOR,CHAIN,162.0,Ducati,DIAVEL_CARBON,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2013,670000,False,False,Москва,6,24789,True,21,,,806,,CHAIN,112.0,Kawasaki,Z_800,NAKEDBIKE,,
1,ORIGINAL,2021,1770000,False,False,Москва,6,3180,True,4,CYLINDERS_2,V_TYPE,937,INJECTOR,CHAIN,111.0,Ducati,MONSTER_MY2021,NAKEDBIKE,STROKES_4,
1,ORIGINAL,2005,600000,False,False,Владимир,7,10700,True,6,,V_TYPE,1670,INJECTOR,BELT,84.0,Yamaha,XV_1700_WARRIOR,CRUISER,,TRANSMISSION_5
2,ORIGINAL,2004,280814,False,False,Минск,6,61000,True,5,CYLINDERS_2,OPPOSITE,1150,INJECTOR,CARDAN,,BMW,R_1150_GS,TOURISM,,TRANSMISSION_6
2,ORIGINAL,2012,600000,False,False,Москва,6,12879,True,31,CYLINDERS_2,V_TYPE,903,INJECTOR,BELT,50.0,Kawasaki,VN900_VULCAN,CHOPPER,STROKES_4,
1,ORIGINAL,2000,330000,False,False,Москва,6,74000,True,9,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,98.0,Kawasaki,ZX_6_NINJA,SPORTBIKE,,TRANSMISSION_6
2,ORIGINAL,2013,1250000,False,False,Москва,6,16700,True,12,CYLINDERS_6,LINE,1650,TURBO,CHAIN,107.0,BMW,K_1600_GTL,SPORTTOURISM,,TRANSMISSION_6
3,ORIGINAL,2008,700000,False,False,Саратов,7,45811,True,14,CYLINDERS_2,V_TYPE,650,INJECTOR,CHAIN,67.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,160000,False,False,Киров,7,8700,True,8,CYLINDERS_1,,125,CARBURETOR,CHAIN,10.0,Yamaha,YBR_125,ROAD,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2006,280000,False,False,Вязьма,7,25000,True,13,CYLINDERS_4,LINE,400,CARBURETOR,CHAIN,53.0,Honda,CB_400,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2003,386900,False,False,Минск,6,6500,True,6,CYLINDERS_2,V_TYPE,992,INJECTOR,CHAIN,84.0,Ducati,MONSTER_1000,NAKEDBIKE,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,1300000,False,False,Домодедово,7,8600,True,5,CYLINDERS_4,V_TYPE,749,INJECTOR,CHAIN,148.0,Suzuki,GSX_R_750,SUPERSPORT,,TRANSMISSION_6
2,ORIGINAL,2017,1200000,False,False,Санкт-Петербург,6,2000,True,9,,,800,INJECTOR,CHAIN,86.0,BMW,F_800_GS,TOURIST_ENDURO,STROKES_4,
3,ORIGINAL,2003,330000,False,False,Санкт-Петербург,6,30000,True,13,CYLINDERS_2,OPPOSITE,1150,INJECTOR,CARDAN,95.0,BMW,R_1150_RS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2000,350000,False,False,Екатеринбург,7,93000,True,12,CYLINDERS_2,V_TYPE,1000,CARBURETOR,CHAIN,95.0,Honda,XL1000V,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
4,DUPLICATE,2008,410000,False,False,Москва,6,36600,True,10,,,600,INJECTOR,CHAIN,98.0,Yamaha,FZ6,ROAD,,TRANSMISSION_6
1,ORIGINAL,2007,1000000,False,False,Красноярск,7,24000,True,24,CYLINDERS_2,,1800,INJECTOR,Not_info,,Suzuki,BOULEVARD,CRUISER,,
2,ORIGINAL,1994,315000,False,False,Челябинск,7,100,True,9,CYLINDERS_1,LINE,665,CARBURETOR,CHAIN,50.0,Kawasaki,KLX_650,SUPERMOTARD,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2010,460000,False,False,Москва,6,38500,True,6,,V_TYPE,900,INJECTOR,BELT,54.0,Kawasaki,VN900_VULCAN,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,560000,False,False,Москва,6,27545,True,23,,,600,INJECTOR,CHAIN,78.0,Yamaha,XJ6,ROAD,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2013,700000,False,False,Фряново,8,29000,True,13,,,1000,INJECTOR,CHAIN,138.0,Kawasaki,Z_1000SX,ROAD,,TRANSMISSION_6
1,ORIGINAL,2020,200000,False,False,Краснодар,7,2,True,6,CYLINDERS_1,,250,CARBURETOR,CHAIN,20.0,Другие,MOTOCIKLI,ROAD,STROKES_4,TRANSMISSION_5
2,ORIGINAL,1993,137287,False,False,Минск,6,78000,True,17,CYLINDERS_2,V_TYPE,650,CARBURETOR,CHAIN,59.0,Honda,BROS,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2000,420000,False,False,Москва,6,40000,True,2,CYLINDERS_2,V_TYPE,1063,CARBURETOR,CARDAN,66.0,Yamaha,XVS_1100,CRUISER,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2011,440000,False,False,Тольятти,7,30000,True,5,CYLINDERS_6,ROTARY,600,TURBO,CHAIN,76.0,Yamaha,XJ6,NAKEDBIKE,,TRANSMISSION_7
3,ORIGINAL,2014,649000,False,False,Екатеринбург,7,3300,True,14,CYLINDERS_4,V_TYPE,950,INJECTOR,BELT,,Yamaha,XVS950_BOLT,CRUISER,,TRANSMISSION_5
2,ORIGINAL,2006,600000,False,False,Домодедово,7,35000,True,1,CYLINDERS_2,V_TYPE,1500,INJECTOR,CARDAN,49.0,Suzuki,VL_1500,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2019,729999,False,False,Санкт-Петербург,6,742,True,8,CYLINDERS_2,LINE,400,INJECTOR,CHAIN,45.0,Kawasaki,Z_400,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2017,1625000,False,False,Москва,6,11000,True,25,CYLINDERS_2,V_TYPE,1301,INJECTOR,CHAIN,177.0,KTM,1290_SUPER_DUKE_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,2600000,False,False,Москва,6,9500,True,13,,,1800,,Not_info,118.0,Honda,GL_1800,,,
2,ORIGINAL,2014,270000,False,False,Фрязино,7,6075,True,12,CYLINDERS_1,,150,CARBURETOR,CHAIN,12.0,Kawasaki,KLX_150,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2020,690000,False,False,Санкт-Петербург,6,9005,True,5,,,286,INJECTOR,CHAIN,31.0,Honda,CB_300_R,NAKEDBIKE,,
1,ORIGINAL,2021,95000,False,False,Москва,6,608,True,5,CYLINDERS_1,LINE,110,CARBURETOR,CHAIN,7.0,Stingray,DB_110,CLASSIC,STROKES_4,TRANSMISSION_4
1,ORIGINAL,2018,210000,False,False,Санкт-Петербург,6,3000,True,7,CYLINDERS_1,,250,CARBURETOR,CHAIN,36.0,GR,GR7,CROSS,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,510000,False,False,Екатеринбург,7,12297,True,7,CYLINDERS_2,LINE,400,INJECTOR,CHAIN,46.0,Honda,CBR_400,SPORTBIKE,STROKES_4,TRANSMISSION_6
